Partner Number, Passed Inspection, Note, Name, Link, Text, Image Name, Image Height, Image Length, Image Description
301,FALSE,301.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>Teton County Montana%comma% located on the eastern slope of the Rocky Mountain Front%comma% is home to three Joint City-County Libraries.&nbsp; By consolidating the services of the Dutton Public Library%comma% the Fairfield Public Library and the Choteau/Teton Public Library%comma% the residents of Teton County have access to the complete resources of the Teton Library Network. </p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner301.jpg,186,283,
302,FALSE,302.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>Billings Public Library is where the Billings%comma% Montana community connects and grows together%comma% discovering the love of reading%comma% the joy of learning%comma% and the sharing of creative expression.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner302.jpg,271,365,
303,FALSE,303.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Butte-Silver Bow Public Archives was established in 1981 by ordinance to maintain the non-current records of the city-county of Butte-Silver Bow%comma% Montana. Given the significant industrial%comma% political%comma% and social history of Butte in the American West%comma% the government records and archival holdings are in great demand by scholars%comma% authors%comma% and genealogists. The mission of the Archives is to: </p><p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner303.jpg,194,259,
304,FALSE,304.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Butte-Silver Bow Public Library meets the informational%comma% recreational%comma% educational%comma% and cultural needs of the residents and property holders within Butte-Silver Bow%comma% through access to a collection of a wide variety of materials%comma% and through library services and programs. In the development of the collection%comma% services and programs%comma% both current and projected needs are considered. The library's goals are: </p><p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner304.jpg,174,289,
305,FALSE,305.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Library is funded by the City of Big Timber and Sweet Grass County%comma% Montana. An agency of the City of Big Timber%comma% the Library is governed by a five member Board of Trustees%comma% with three members appointed by the Big Timber City Council and two members appointed by the Sweet Grass County Commissioners. The library's collection numbers more than 20%comma%000 items%comma% including books%comma% magazines%comma% pamphlets%comma% audio and visual materials%comma% and online resources. </p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner305.jpg,209,320,
306,FALSE,306.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Darby Community Public Library maintains a diverse collection of materials for free public use including a Montana collection%comma% adult book collections%comma% children and young adult collections%comma% audiobooks and DVDs.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner306.jpg,144,273,
307,FALSE,307.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>Fallon County Library exists to provide free access to meet the information needs of our community%comma% to enrich%comma% entertain and inspire%comma% to help people learn new skills%comma% better their education%comma% improve literacy%comma% and to increase social awareness and community involvement.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner307.jpg,150,360,
308,FALSE,308.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>ImagineIF Libraries are a place of exploration and discovery. With our new name and a new brand%comma% we are refocusing our services to give our users more hands-on%comma% transformative experiences. Together with our customers%comma% we will work confidently to transform vision%comma% dreams and desires into reality.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner308.jpg,85,267,
309,FALSE,309.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Fort Peck Tribal Library serves the whole Fort Peck Indian Reservation population of the Assiniboine and Sioux tribes as the major resource/research center for students%comma% faculty%comma% community%comma% and professionals. As an academic library%comma% the Library provides services and support for all courses offered at Fort Peck Community College. The Library collection includes over 10%comma%000 titles and 123 periodicals with periodical support being added by an online database funded by the Montana State Legislature.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner309.jpg,114,364,
311,FALSE,311.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Lewistown Public Library%comma% in Lewistown%comma% Montana provides free and equal access to quality materials and services%comma% which fulfill the educational%comma% informational%comma% cultural%comma% and recreational needs of the entire community. The Lewistown Public Library was built as a Carnegie library in 1905. Local sandstone was used to construct the Library. A lower level addition to the library was completed in 1990.</p>%newline%<p>The library is proud to offer a large local and Montana history collection as well as an extensive genealogy area that is preserved and assembled by the Central Montana Genealogy Society. The Genealogy Society is housed in the library and focuses on information regarding Central Montana and its past. </p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner311.jpg,176,287,
312,FALSE,312.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Liberty County Library in Chester%comma% Montana%comma% serves the citizens of Liberty County. </p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner312.jpg,250,333,
313,FALSE,313.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Lincoln County High School Library has one goal-- to support the staff and students and to make available the resources the library has to offer in a competent and efficient manner.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner313.jpg,50,50,
314,FALSE,314.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Mansfield Library%comma% the premier research library in Montana%comma% facilitates the intellectual and creative pursuits of University of Montana community members in support of their informational%comma% educational%comma% and cultural development as global citizens. As the heart of the University's intellectual pursuits%comma% the library seeks to be a leader in services%comma% collections%comma% and programming; a place where lives are enriched and transformed; and a catalyst for the creation of knowledge. </p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner314.jpg,120,425,
315,FALSE,315.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>Since 1894%comma% the Missoula Public Library has been working to provide programs%comma% materials%comma% and services to meet the informational%comma% cultural%comma% recreational%comma% and educational needs of its patrons. Much has changed in the intervening years but two things have not changed: the library's commitment to providing useful and relevant materials and the staff's commitment to providing great service.</p>%newline%<p>Missoula Public Library offers free wireless internet access%comma% 20-plus public internet stations%comma% and two study rooms in addition to our print and audio-visual collections available for check-out. The library also has a dedicated Young Adult Room for teens with computer access and lots of books and graphic novels. The library recently added self-check out stations%comma% self-hold pickup%comma% and roving librarians to help patrons find what they need.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner315.jpg,194,259,
316,FALSE,316.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Montana Historical Society (MHS) exists for the use of learning%comma% culture and enjoyment of the citizens of%comma% and visitors to%comma% the State of Montana by acquiring%comma% preserving and protecting historical records%comma% art%comma% archives%comma% museum objects%comma% historical places%comma% sites and monuments. The MHS Research collects%comma% preserves%comma% and provides access to a wide array of research collections%comma% including manuscripts%comma% government records%comma% books%comma% maps%comma% and photographs about Montana and the West. These collections are open to the public for research or visiting. The Montana Historical Society is a joint partner with the Montana State Library in the administration of the Montana Memory Project.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner316.jpg,137,368,
317,FALSE,317.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.lib.montana.edu/,%newline%<p>The MSU Library offers research and information resources to the institution's students and faculty%comma% as well as serving Montana citizens and the State's business community. </p>%newline%<p>Conveniently located in the center of campus%comma% the MSU Library has a full range of library collections and services for students and faculty%comma% including over 140 public computer workstations%comma% printers%comma% scanners%comma% technology-rich group study rooms%comma% and quiet study areas. Knowledgeable and friendly professional librarians and staff provide assistance using the collections%comma% access to online information resources%comma% and instruction for individuals and groups. The MSU Library's collections support teaching%comma% learning and research at MSU%comma% with particular emphasis in the fields of agriculture%comma% science%comma% health%comma% and technology. The Library holds special collections in the areas of Montana agriculture and ranching%comma% Yellowstone National Park and its ecosystem%comma% Montana history%comma% and trout and salmonid fish.</p>%newline%<p>A wealth of information is available around the clock both on and off campus via the Library's website%comma% including the online catalog%comma% electronic indexes and databases%comma% and many full-text E-journals and E-books. Personalized one-on-one research assistance is available to students on a drop-in basis at the research center desk%comma% or online via E-mail or chat. The Library also offers research consultations where students may make an appointment to meet with a research and instruction librarian who will thoroughly explore research options relating to a specific assignment or class. </p>,partner317.jpg,265,400,
318,FALSE,318.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Library's main mission is to provide materials to satisfy the informational and educational needs of MSU Billings students%comma% faculty%comma% and staff. In keeping with the mission of the university%comma% the library: </p><p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner318.jpg,159,318,
319,FALSE,319.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>North Lake County Public Library in Polson%comma% Montana%comma% overlooks beautiful Flathead Lake and the distant peaks of Glacier National Park. The library provides a welcoming%comma% contemporary center of literacy and lifelong learning for all users%comma% including free access to an enlightening collection%comma% resources in varied formats%comma% and current technology%comma% made available by a knowledgeable%comma% courteous staff.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner319.jpg,262,350,
320,FALSE,320.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The educational mission of the Livingston (MT) School District%comma% in partnership with the community%comma% is to provide the opportunity for all students to learn%comma% in a safe environment%comma% the knowledge%comma% skills and attitudes needed in order to become life-long learners and contributing citizens in a diverse society.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner320.jpg,69,258,
321,FALSE,321.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Heritage Archives were established by interested alumni%comma% staff%comma% faculty%comma% and students of Rocky Mountain College to acquire%comma% preserve%comma% and illustrate the history and development of Rocky Mountain College%comma% Billings Polytechnic Institute%comma% Intermountain Union College%comma% Montana Wesleyan College%comma% the College of Montana%comma% and Montana Collegiate Institute.</p>%newline%<p>The Archives Collection is comprised of materials whose primary purpose is for research by alumni%comma% students%comma% and the public. Material will generally relate to the history of Rocky Mountain College and will include manuscripts%comma% records%comma% photographic materials%comma% pamphlets%comma% programs%comma% school-related publications%comma% publications of alumni yearbooks%comma% and records of organizations and offices of campus.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner321.jpg,112,235,
322,FALSE,322.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>Phillips County Library is a public library affiliated with the library system that serves Phillips County%comma% Montana.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner322.jpg,243,327,
323,FALSE,323.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>Some 3%comma%000 feet higher above sea level than the National Institutes of Health (NIH) familiar brick campus in Bethesda%comma% Maryland%comma% and a five-hour%comma% 2%comma%300-mile plane ride northwest of that point%comma% lies Rocky Mountain Laboratories (RML)%comma% NIH's state-of-the-art biomedical research facility in Hamilton%comma% Montana%comma% a small but thriving community nestled between the Bitterroot and Sapphire Mountains. A key component of the National Institute of Allergy and Infectious Diseases (NIAID) Division of Intramural Research%comma% RML is perhaps best known for its research into vector-borne diseases%comma% such as Rocky Mountain spotted fever%comma% Q fever%comma% and Lyme disease—three illnesses caused by microbes whose names pay tribute to the former RML scientists who discovered them.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner323.jpg,114,363,
324,FALSE,324.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The State Law Library of Montana provides access to legal information consistent with the research needs and concerns of Montana's courts%comma% legislature%comma% state officers and employees%comma% members of the bar of the Supreme Court of Montana%comma% and members of the general public. The library selects%comma% acquires%comma% and maintains resources consistent with this mission. It develops and promotes a quality program of resource sharing and alternative access in order to serve the needs of local and distant users and to support the cooperative efforts of libraries in general.</p>%newline%<p><strong> Staff</strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner324.jpg,167,368,
325,FALSE,325.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Lucy Carson Library of the University of Montana Western meets the informational%comma% educational%comma% cultural%comma% and recreational needs of the community of users through an organized collection and list of services relevant to the college's mission and the campus curriculum. The library is committed to instruct patrons in critical skills related to research and to promote information and technology literacy as well as lifelong learning. </p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner325.jpg,97,366,
326,FALSE,326.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The World Museum of Mining in Butte%comma% Montana works to preserve the rich historical legacy of mining and the related culture of Butte and the surrounding region and to promote this significant mining heritage by educating the public.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner326.jpg,194,259,
327,FALSE,327.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Yellowstone Art Museum%comma% located in Billings%comma% Montana%comma% exhibits%comma% interprets%comma% collects%comma% and preserves art%comma% with an emphasis on Montana and surrounding regions%comma% for the enrichment%comma% education%comma% inspiration%comma% and enjoyment of all.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner327.jpg,165,306,
328,FALSE,328.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Yellowstone Gateway Museum of Park County%comma% formerly the Park County Museum%comma% was founded in 1977 by a group of interested citizens. The historic North Side School in Livingston%comma% Montana was purchased with funds from the community and Park County. Since that time it has collected archives and objects pertaining to the history of Park County.</p>%newline%<p>These collections cover a human time range of over 12%comma%000 years as well as our local geology. There are approximately 50%comma%000 items in the collections. The museum exhibits cover four interpretive categories: Pioneers%comma% Transportation%comma% Expeditions%comma% and Native Cultures. Through these four exhibit halls the museum interprets the fascinating and broad history of Park County and the surrounding area%comma% including its connection to Yellowstone National Park.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner328.jpg,151,288,
329,FALSE,329.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Yellowstone Research Library near Gardiner%comma% Montana serves the park staff%comma% volunteers and members of the general public. Housed in a building specifically geared toward cultural study at Yellowstone%comma% the library is home to a rapidly growing special collection%comma% consisting of books%comma% magazines%comma% articles and pamphlets relating to the history%comma% culture%comma% geology%comma% animals and plants of Yellowstone National Park.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner329.jpg,136,370,
330,FALSE,330.php has been marked for review (Null partner) (0 Collections),#NAME?,http://azmemory.azlibrary.gov/,<p>For nearly nine decades%comma% Arizona Highways magazines award-winning photography and travel journalism and its steadfast commitment to discovering the states treasures has brought the beauty and splendor of Arizona to visitors and natives alike.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner330.jpg,250,392,
331,TRUE,,Utah Valley University - Woodbury Art Museum,http://www.uvu.edu/museum/,%newline%<p>The Woodbury Art Museum provides free exhibitions and programs for our academic and local communities. Showcasing the museum's permanent collection and rotating exhibitions%comma% the museum has been presenting the visual arts since 2002. The Woodbury Art Museum is under the auspices of Utah Valley University%comma% and is located on the second floor of the University Mall in Orem%comma% Utah.</p>%newline%,partner331.jpg,165,306,
332,FALSE,332.php has been marked for review (Null partner) (0 Collections),#NAME?,http://azmemory.azlibrary.gov/,<p>Williams Public Library is affiliated with the library system that serves Williams%comma% AZ. The collection of the library contains 11%comma%060 volumes. The library circulates 15%comma%300 items per year.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner332.jpg,105,368,
333,FALSE,333.php has been marked for review (Null partner) (0 Collections),#NAME?,http://azmemory.azlibrary.gov/,%newline%<p> at Arizona Memory Project</p>%newline%<p>The Maricopa County Library District is a system of seventeen public libraries in Maricopa County%comma% Arizona. The Mission of the Maricopa County Library District is to provide access to reading%comma% exploring and discovering for all so they can be lifelong learners. The Maricopa County Library District aspires to be the vibrant community front porch%comma% a destination where people exchange ideas%comma% gain access%comma% foster creativity and pursue knowledge.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner333.jpg,129,215,
334,FALSE,334.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>Montana Tech Library is an integral part of Montana Tech%comma% and its highly trained staff of information experts supports the university's mission by providing access to resources%comma% support for research%comma% and an array of services that meet the information needs of students%comma% faculty%comma% staff and the community.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner334.jpg,300,300,
335,FALSE,335.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The mission of the Stillwater Historical Society is to collect%comma% preserve and share the rich history%comma% art and culture of the Stillwater County area%comma% through the Museum of the Beartooths.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner335.jpg,179,300,
336,FALSE,336.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.mtmemory.org/,<p>The mission of Lewis and Clark County is to maintain and enhance public health%comma% safety%comma% and welfare for the citizens of the county with responsible management of public resources and full public participation and disclosure. The Bylaws of the Lewis and Clark County Heritage Preservation and Tourism Development Council (formerly Historic Preservation Commission) were adopted by the Helena City Commission and the Board of County Commissioners in April of 2012. The Council consists of seven (7) members who have a demonstrated interest in protecting or promoting the heritage resources of the City and/or the County. The members serve three-year terms.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner336.jpg,125,125,
337,FALSE,337.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.mtmemory.org/,<p>The mission of the Beaverhead County Museum is to collect and preserve the natural%comma% physical and human history of Beaverhead County%comma% Montana%comma% and to ensure this history is made accessible to all people.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner337.jpg,232,378,
338,FALSE,338.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.montanamemory.org/,<p>The Montana State Library is committed to strengthening libraries and information services for all Montanans through leadership%comma% advocacy%comma% and service.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner338.jpg,203,271,
339,FALSE,339.php has been marked for review (Null partner) (0 Collections),#NAME?,http://azmemory.azlibrary.gov/,"%newline%<p><a href=""http://www.azlibrary.gov/about/boards-and-commissions/ahac"" target=""_blank""> Website</a></p>%newline%<p>The Arizona Historical Advisory Commission (AHAC)%comma% under the Arizona State Library%comma% Archives and Public Records%comma% is a statutory commission with the responsibility of advising the legislature and state agencies on matters relating to the state's history%comma% heritage and historic preservation. See more at: <a href=""http://www.azlibrary.gov/about/boards-and-commissions/ahac#sthash.yrVdsMTF.dpuf"">http://www.azlibrary.gov/about/boards-and-commissions/ahac#sthash.yrVdsMTF.dpuf</a></p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%",partner339.png,122,378,
340,FALSE,340.php has been marked for review (Null partner) (0 Collections),#NAME?,http://azmemory.azlibrary.gov/,<p>Heritage Square is the only remaining residential block from the original Phoenix townsite. This historic site provides a cultural respite in the heart of downtown and offers visitors a fascinating glimpse into what life was like for early Arizonans. <br> <br> Since 1980%comma% Heritage Square has been managed by the Rosson House-Heritage Square Foundation and Guild (Foundation). The Foundation operates the Rosson House Museum and oversees the management of the community park%comma% business tenants as well as dozens of public and private events each year. <br> <br> The Foundation collects objects that are representative of the diverse lifestyle of the residents of the original townsite of Phoenix. The collection consists of over 3%comma%700 artifacts dating primarily from the late 19th and early 20th centuries. Archival collections include approximately 20 linear feet of photographs%comma% documents and oral histories related to people who lived at Heritage Square as well as documents and photographs that reflect the Foundations institutional history. </p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner340.jpg,232,378,
341,TRUE,,Idaho Commission for Libraries,http://libraries.idaho.gov/,%newline%<p>The Idaho Commission for Libraries assists libraries to build the capacity to better serve their clientele.</p>%newline%<p>The Idaho Commission for Libraries (ICFL) is located in the Executive Branch of state government and is governed by the Board of Library Commissioners%comma% which is appointed by the governor.</p>%newline%,partner341.jpg,,,
342,FALSE,342.php has been marked for review (Null partner) (0 Collections),#NAME?,http://azmemory.azlibrary.gov/,<p>The Patagonia Museum was incorporated in the state of Arizona in 2004. The Patagonia Museum is a nonprofit organization dedicated to collecting and preserving the culture and history of eastern Santa Cruz County.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner342.jpg,,250,
343,FALSE,343.php has been marked for review (Null partner) (0 Collections),#NAME?,http://azmemory.azlibrary.gov/,<p>Scottsdale Community College Library was established with the opening of the college in 1970. Located on leased land of the Salt River Pima-Maricopa Indian Community%comma% it is one of ten colleges in the Maricopa Community College District. Scottsdale Community College Library is committed to teaching and promoting information literacy%comma% providing quality library resources and services%comma% and supporting the curriculum and information needs of the college and community.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner343.jpg,,250,
344,TRUE,,Utah Museum of Contemporary Art,http://www.utahmoca.org,%newline%<p>Mission Statement: Offering innovative exhibitions and programs%comma% the Utah Museum of Contemporary Art is a hub for the community to explore the contemporary cultural landscape</p>%newline%<p>The award-winning UMOCA exhibits groundbreaking artwork by local%comma% national%comma% and international artists. Four gallery spaces provide an opportunity for the community to explore the contemporary cultural landscape through UMOCA’s exhibitions%comma% films%comma% events%comma% classes%comma% and presentations.</p>%newline%,partner344.jpg,,300,
345,FALSE,345.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.bozemanlibrary.org/%return%%newline%,%newline%<p>The Bozeman Library shares the vision of the nation's founders that liberty and learning are inseparable and that a democratic people must have free%comma% open and equal access to information. People of all ages will: </p>%newline%<p>Bozeman Public Library welcomes all%comma% especially the young%comma% to share in the joy of exploring the world of information and the realms of our imagination. The Bozeman Public Library provides the community with free%comma% open and equal access to general information on a broad array of topics; resources to promote personal growth and lifelong learning; popular materials to meet cultural and recreational needs; and the training needed to find%comma% evaluate and use information effectively. </p>%newline%<p>&nbsp;</p>%newline%,partner345.jpg,,300,
347,FALSE,347.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.msun.edu/infotech/library/index.htm ,%newline%<p>The Vande Bogart Library serves to enhance the quality of the academic experience at MSU-N by supporting the teaching%comma% learning and research activities of faculty and students. To fulfill this purpose the Library develops and maintains a relevant collection of print and electronic resources%comma% and provides information services. The Library staff is dedicated to offering the highest level of service </p>%newline%,partner347.jpg,,300,
348,FALSE,348.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.mcpsmt.org/Page/68,%newline%<p>The mission%comma% vision and core beliefs of MCPS are the foundation for the future of our schools. We will create an inspired 21st Century Educational Culture that improves lifelong student achievement%comma% develops remarkable educational leaders and engages the Missoula community in the future of its children. </p>%newline%<p>Our mission is to ensure every student achieves his or her full potential%comma% regardless of circumstance and ability. </p>%newline%,partner348.png,,250,
349,FALSE,349.php has been marked for review (Null image) (Null image description) (Null browse link) (0 Collections),Henderson Libraries,http://www.mypubliclibrary.com/catalog/,%newline%<p>Henderson Libraries seeks to cultivate a literate community by providing every citizen free access to books and information resources%comma% as well as state of the art technology that supports work%comma% school and recreational activities.</p>%newline%<p>Henderson Libraries was established in 1943 in Downtown Henderson after a petition to create the Henderson School Public Library was introduced. Seven years later%comma% its first Children's Summer Reading Program was introduced. Through the years Henderson Libraries has continued to offer innovative children's programming - increasing children's interest in the library both today and into the future. That interest%comma% combined with the growing number of new homes in the community%comma% resulted in the purchase and renovation of the library district's first permanent building. The building program began in February 1953.</p>%newline%<p>In a major overhaul of education laws%comma% the Henderson School Public Library became a county library district in 1956 during a special session of the Nevada Legislature. At that time%comma% statutes were written to convert school library districts to county library districts. Subsequent to 1967%comma% several additional library districts were formed including Clark County Library District%comma% Pahrump%comma% Smokey Valley%comma% Amargosa%comma% and Tonopah. Henderson and Boulder City Library Districts remained as previously formed in 1956.</p>%newline%<p>Henderson Libraries cooperates with the other public libraries in Southern Nevada%comma% the Nevada System of Higher Education%comma% the Clark County School District and all other libraries around the state to provide quality library services to Nevada's residents.</p><p>&nbsp;</p>,,,,
350,TRUE,,American Fork City (UT) Public Library,http://afcity.org/Departments/Library/tabid/166/Default.aspx,%newline%<p>The mission of the American Fork Library is threefold: to meet the information needs of our citizens%comma% to provide a rich environment to encourage reading in our children and to improve the quality of life with recreational reading materials.</p>%newline%,partner350.jpg,,250,
351,TRUE,,Utah Territorial Statehouse State Park Museum,http://stateparks.utah.gov/park/territorial-statehouse-state-park-museum,%newline%<p>Territorial Statehouse in Fillmore is Utah's oldest existing governmental building. In anticipation of Utah's statehood%comma% early pioneer Brigham Young directed construction of the building as the state's capitol. Only the south wing was ever completed. The existing portion was finished in time for the December 1855 meeting of the Territorial Legislature%comma% which was the only full session held in the old statehouse. In December 1858%comma% the seat of government was returned to Salt Lake City.</p>%newline%,partner351.jpg,,,
352,TRUE,,Life Story Library Foundation,http://www.lifestorylibrary.org/,%newline%<p>The Life Story Library Foundation is dedicated to preserving the stories of our times as valuable recorded history.</p>%newline%<p>Mission:&nbsp;Promote widespread awareness%comma% build partnerships%comma% encourage reflection%comma% and provide accessible options for saving and sharing life stories.</p>%newline%,partner352.png,,,
353,TRUE,,Salt Lake City (UT) Public Library,http://www.slcpl.lib.ut.us/,%newline%<p>The Salt Lake City Public Library System consists of a Main Library (pictured) and six Branch Libraries%comma% with plans to open a seventh in late 2015 or early 2016. </p>%newline%<p>The City Library is a dynamic civic resource that promotes free and open access to information%comma% materials%comma% and services to all members of the community to advance knowledge%comma% foster creativity%comma% encourage the exchange of ideas%comma% build community%comma% and enhance the quality of life. </p>%newline%,partner353.jpg,,,
354,FALSE,354.php has been marked for review (Null partner) (0 Collections),#NAME?,http://heard.org/,%newline%<p><em>A contributor from the </em></p>%newline%<p>The Heard Museum%comma% founded in Phoenix%comma% Arizona in 1929%comma% is a non-profit cultural institution dedicated to educating the public about the arts%comma% heritage and life ways of the indigenous peoples of the Americas%comma% with an emphasis on American Indian tribes of the Southwest. The museum has an extensive collection of art%comma% documentary and photographic works on American Indians.</p>%newline%<p><strong></strong></p>%newline%<p>Search within the records from this partner:</p>%newline%,partner354.jpg,,250,
355,TRUE,,Tremonton City (UT) Library,http://www.tremontonlibrary.org/,%newline%<p>The Tremonton City Library serves the community of Tremonton%comma% Utah%comma% and was dedicated in 1930.</p>%newline%,partner355.jpg,,250,
356,TRUE,,Morgan County (UT) Historical Society and Morgan County (UT) Public Library,http://www.morganhistoricalsociety.com/,%newline%<p>The Morgan County Library serves the community of Morgan%comma% UT. </p>%newline%<p>The Morgan County Historical Society was established in 1979 and is a department of Morgan County Government. Our office and repository are located in the Centennial Library. The goal of the Society is to preserve the historical record of Morgan County and its people; understanding that the history of our county and its people gives us a better appreciation of our state and national heritage. The primary function of the Society is to research%comma% discover%comma% collect and assemble any materials or information which may help establish%comma% interpret and illustrate the history of Morgan County. The Society collects and preserves biographies%comma% journals%comma% diaries%comma% histories%comma% photographs and germane materials in its archives. All of these materials are available to the public.</p>%newline%,partner356.jpg,,250,
357,FALSE,357.php has been marked for review (Null partner) (0 Collections),#NAME?,http://judithbasinlibrary.com/,%newline%<p>The Judith Basin Free County Library has been providing books to residents since 1946. The original library started with 1%comma%500 books and was housed in the county courthouse. The library moved to its current location in 1960. </p>%newline%,partner357.jpg,,250,
